DocType: Journal Entry Account,Purchase Invoice,فاتورة شراء
DocType: Stock Ledger Entry,Voucher Detail No,تفاصيل سند رقم
apps/erpnext/erpnext/accounts/page/pos/pos.js +780,New Sales Invoice,فاتورة مبيعات جديدة
DocType: Stock Entry,Total Outgoing Value,إجمالي قيمة الصادر
DocType: Physician,Appointments,الكشوفات
apps/erpnext/erpnext/public/js/account_tree_grid.js +224,Opening Date and Closing Date should be within same Fiscal Year,تاريخ الإفتتاح و تاريخ الإغلاق يجب أن يكونا ضمن نفس السنة المالية
DocType: Lead,Request for Information,طلب معلومات
,LeaderBoard,قائمة المتصدرين
DocType: Sales Invoice Item,Rate With Margin (Company Currency),السعر مع الهامش (بعملة الشركة)
apps/erpnext/erpnext/accounts/page/pos/pos.js +793,Sync Offline Invoices,مزامنة الفواتير غير المتصلة بالشبكة
DocType: Payment Request,Paid,مدفوعة
DocType: Program Fee,Program Fee,رسوم البرنامج
DocType: BOM Update Tool,"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.
It also updates latest price in all the BOMs.","إحلال بوم معينة أينما أستخدمت في باقي البومات، عندما يتم إستخدام هذه العملية سوف يترتب عليها إحلال رابط محل رابط  البوم القديمة و تقوم بتحديث التكلفة و إعادة تكوين ""البوم التفصيلية المكونة للصنف"" للبوم القديمة، تماما كما في حالة إنشاء بوم جديدة."
DocType: Salary Slip,Total in words,الإجمالي بالحروف
DocType: Material Request Item,Lead Time Date,تاريخ و وقت مهلة التوريد المتوقعة
DocType: Guardian,Guardian Name,اسم ولي الأمر
DocType: Cheque Print Template,Has Print Format,لديه تنسيق طباعة
DocType: Employee Loan,Sanctioned,المقرر صرفه
apps/erpnext/erpnext/accounts/page/pos/pos.js +75, is mandatory. Maybe Currency Exchange record is not created for ,إلزامي. ربما لم يتم انشاء سجل صرف العملة ل
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +117,Row #{0}: Please specify Serial No for Item {1},الصف # {0}: يرجى تحديد رقم السيريال للتاريخ {1}
DocType: Crop Cycle,Crop Cycle,دورة المحصول
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +632,"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table, values will be copied to 'Packing List' table."," 'بالنسبة لأصناف 'حزمة المنتجات'، المخزن، رقم السيريال، رقم الباتش، سيتم أخذهم من جدول 'قائمة التعبئة'. لو المخزن و رقم الباتش هما نفسهما بالنسبة لكل أصناف التعبئة لأي 'حزمة منتجات' فإن هذة القيم يمكن إدخالها في نفس جدول الصنف الرئيسي ومن ثم سيتم نسخها في جدول 'قائمة التعبئة."
DocType: Student Admission,Publish on website,نشر على الموقع الإلكتروني
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +645,Supplier Invoice Date cannot be greater than Posting Date,تاريخ فاتورة المورد لا يمكن أن يكون أكبر من تاريخ الترحيل أو إدخال الفاتورة
DocType: Purchase Invoice Item,Purchase Order Item,صنف طلب الشراء
DocType: Agriculture Task,Agriculture Task,المهمة الزراعة
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +132,Indirect Income,دخل غير مباشر
DocType: Student Attendance Tool,Student Attendance Tool,أداة حضور الطالب
DocType: Restaurant Menu,Price List (Auto created),قائمة الأسعار (تم إنشاؤها تلقائيا)
DocType: Cheque Print Template,Date Settings,إعدادات التاريخ
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +48,Variance,(إنحراف) فرق
,Company Name,اسم الشركة
DocType: SMS Center,Total Message(s),مجموع الرسائل
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +913,Select Item for Transfer,حدد صنف ل التحويل
DocType: Purchase Invoice,Additional Discount Percentage,نسبة الخصم الإضافي
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +24,View a list of all the help videos,عرض قائمة لجميع فيديوهات المساعدة
DocType: Agriculture Analysis Criteria,Soil Texture,بنية التربة
DocType: Bank Reconciliation,Select account head of the bank where cheque was deposited.,حدد حساب أستاذ البنك حيث تم إيداع الشيك.
DocType: Selling Settings,Allow user to edit Price List Rate in transactions,السماح للمستخدم بتعديل الأسعار في قائمة الأسعار في المعاملات
DocType: Pricing Rule,Max Qty,الحدالاقصى للكميه
apps/erpnext/erpnext/accounts/doctype/c_form/c_form.py +30,"Row {0}: Invoice {1} is invalid, it might be cancelled / does not exist. \
						Please enter a valid Invoice",صف {0}: فاتورة {1} غير صالحة، ربما تم إلغاؤها/لا وجود لها. \ الرجاء إدخال الفاتورة الصحيحة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +130,Row {0}: Payment against Sales/Purchase Order should always be marked as advance,صف {0}: الدفع مقابل طلب البيع / طلب الشراء ينبغي دائما أن يكون دفع مقدم
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +16,Chemical,كيماويات
DocType: Salary Component Account,Default Bank / Cash account will be automatically updated in Salary Journal Entry when this mode is selected.,حساب البنك / النقد الافتراضي سيتم تحديثه تلقائيا في قيد يومية المرتب عند اختيار هذا الوضع.
DocType: BOM,Raw Material Cost(Company Currency),تكلفة المواد الخام (بعملة الشركة)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +758,All items have already been transferred for this Production Order.,كل الأصناف قد تم تحويلها من قبل لأمر الإنتاج هذا.
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +87,Row # {0}: Rate cannot be greater than the rate used in {1} {2},الصف # {0}: لا يمكن أن يكون السعر أكبر من السعر المستخدم في {1} {2}
apps/erpnext/erpnext/utilities/user_progress.py +144,Meter,متر
DocType: Workstation,Electricity Cost,تكلفة الكهرباء
DocType: HR Settings,Don't send Employee Birthday Reminders,عدم إرسال تذكير للموضفين بأعياد الميلاد
DocType: Expense Claim,Total Advance Amount,إجمالي المبلغ المدفوع مقدما
DocType: Delivery Stop,Estimated Arrival,الوصول المتوقع
apps/erpnext/erpnext/hub_node/doctype/hub_settings/hub_settings.js +34,Save Settings,احفظ التغييرات
DocType: Delivery Stop,Notified by Email,تم إخطاره بالإيميل
apps/erpnext/erpnext/hub_node/page/hub/hub.js +683,Requested Products,المنتجات المطلوبة
DocType: Item,Inspection Criteria,معايير الفحص
apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js +14,Transfered,محول
DocType: BOM Website Item,BOM Website Item,صنف الموقع الالكتروني ب البوم
apps/erpnext/erpnext/public/js/setup_wizard.js +52,Upload your letter head and logo. (you can edit them later).,تحميل رأس الرسالة والشعار الخاص بك. (يمكنك تعديلها لاحقا).
DocType: Timesheet Detail,Bill,فاتورة
apps/erpnext/erpnext/assets/doctype/asset/asset.py +85,Next Depreciation Date is entered as past date,تم إدخال تاريخ الإهلاك التالي بتاريخ سابق
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +208,White,أبيض
DocType: SMS Center,All Lead (Open),جميع مبادرات البيع (المفتوحة)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +248,Row {0}: Qty not available for {4} in warehouse {1} at posting time of the entry ({2} {3}),صف {0}: الكمية غير متوفرة ل {4} في مخزن {1} في وقت ترحيل القيد ({2} {3})
DocType: Purchase Invoice,Get Advances Paid,الحصول علي الدفعات المقدمة
DocType: Item,Automatically Create New Batch,إنشاء باتش جديد تلقائيا
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +808,Make ,إنشاء
DocType: Student Admission,Admission Start Date,تاريخ بداية القبول
DocType: Journal Entry,Total Amount in Words,المبلغ الإجمالي بالكلمات المفقطة
apps/erpnext/erpnext/hr/doctype/employee/employee_tree.js +29,New Employee,موظف جديد
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +7,There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,أحدالأسباب يمكن أن يكون عدم الحفظ. من فضلك إذا إستمر الخطأ، إتصل بالدعم الفني support@revaluesoft.com .كان هناك خطأ.
apps/erpnext/erpnext/templates/pages/cart.html +5,My Cart,سلة الشراء الخاصة بي
apps/erpnext/erpnext/controllers/selling_controller.py +126,Order Type must be one of {0},يجب أن يكون نوع الطلب واحداً من {0}
DocType: Lead,Next Contact Date,تاريخ الإتصال التالي
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Opening Qty,الكمية الإفتتاحية
DocType: Healthcare Settings,Appointment Reminder,تذكير بموعد الكشف
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +472,Please enter Account for Change Amount,الرجاء إدخال حساب ل قيمة الباقي
DocType: Student Batch Name,Student Batch Name,إسم دفعة الطالب
DocType: Consultation,Doctor,طبيب
DocType: Holiday List,Holiday List Name,إسم قائمة العطلات
DocType: Repayment Schedule,Balance Loan Amount,رصيد مبلغ القرض
apps/erpnext/erpnext/education/doctype/course_scheduling_tool/course_scheduling_tool.js +14,Schedule Course,إعداد الجدول الزمني للمقرر
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +234,Stock Options,خيارات المخزون
